Stock Name,CTG,CTG,CTG,CTG,CTG,CTG,ACB,ACB,ACB,ACB,ACB,ACB,VCB,VCB,VCB,VCB,VCB,VCB,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,SP500,SP500,SP500,SP500,SP500,SP500,NASDAQ,NASDAQ,NASDAQ,NASDAQ,NASDAQ,NASDAQ,VNM,VNM,VNM,VNM,VNM,VNM,FPT,FPT,FPT,FPT,FPT,FPT,GAS,GAS,GAS,GAS,GAS,GAS,BID,BID,BID,BID,BID,BID
Stock Info,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
1279,2020-02-24,18714.4,18938.0,18155.2,18192.4,15897730.0,2020-02-20,12947.7,13292.3,12849.2,12996.9,11331766.0,2020-02-24,66042.0,67578.0,66042.0,66963.0,1270781.0,2020-01-31,80.23,80.67,77.07,77.38,199588384,2020-02-03,3235.7,3268.4,3235.7,3248.9,0.0,2020-02-03,9190.72,9299.85,9188.55,9273.4,623269632.0,2020-02-24,86869.0,87519.0,86057.0,86382.0,1145520.0,2020-02-24,31613.1,32089.3,31255.8,31255.8,3589781.0,2020-02-24,85000.0,85000.0,83500.0,83900.0,348150.0,2020-02-24,37511.8,37978.7,36033.1,36033.1,1359838.0
1280,2020-02-25,18192.4,19460.0,18155.2,19460.0,12602481.0,2020-02-21,12258.5,13095.4,12258.5,12652.3,12865783.0,2020-02-25,66042.0,66810.0,65888.0,66195.0,1568880.0,2020-02-03,76.08,78.37,75.56,77.17,173985600,2020-02-04,3280.6,3306.9,3280.6,3297.6,0.0,2020-02-04,9398.39,9485.38,9374.05,9467.97,607827840.0,2020-02-25,86301.0,88087.0,86057.0,87681.0,1440260.0,2020-02-25,31017.7,32148.9,30958.2,32148.9,2234054.0,2020-02-25,82500.0,83900.0,82500.0,83000.0,348890.0,2020-02-25,35021.4,37978.7,35021.4,37978.7,1105028.0
1281,2020-02-26,19049.9,19534.5,18938.0,19236.3,8040014.0,2020-02-24,12553.8,12603.1,11716.9,11815.4,20964828.0,2020-02-26,66042.0,66042.0,64506.0,65274.0,1484026.0,2020-02-04,78.83,79.91,78.41,79.71,136616544,2020-02-05,3324.9,3337.6,3313.8,3334.7,0.0,2020-02-05,9574.1,9574.93,9454.93,9508.68,625908480.0,2020-02-26,86626.0,86626.0,85246.0,85246.0,1615960.0,2020-02-26,31791.7,32863.3,31553.5,32744.2,5112160.0,2020-02-26,82500.0,82500.0,79600.0,79900.0,478410.0,2020-02-26,37044.8,37589.6,36461.1,36577.9,787761.0
1282,2020-02-27,19199.0,19534.5,19087.2,19534.5,7130552.0,2020-02-25,11569.2,12356.9,11372.3,12356.9,16818472.0,2020-02-27,64506.0,64967.0,63661.0,64506.0,1566903.0,2020-02-05,80.88,81.19,79.74,80.36,118826872,2020-02-06,3344.9,3348.0,3334.4,3345.8,0.0,2020-02-06,9540.98,9575.66,9505.68,9572.15,582672256.0,2020-02-27,85246.0,87194.0,84271.0,87194.0,1036670.0,2020-02-27,32744.2,33637.2,32506.1,33339.6,4645217.0,2020-02-27,79800.0,79900.0,78100.0,79000.0,359090.0,2020-02-27,36577.9,37122.7,36149.8,36655.7,908915.0
1283,2020-02-28,19012.6,19422.7,18639.8,19199.0,10186673.0,2020-02-26,12307.7,12356.9,11963.1,12110.8,9179874.0,2020-02-28,61511.0,64045.0,61511.0,63277.0,2182062.0,2020-02-06,80.64,81.31,80.07,81.3,105425536,2020-02-07,3335.5,3341.4,3322.1,3327.7,0.0,2020-02-07,9526.64,9570.09,9496.53,9520.51,549787904.0,2020-02-28,85489.0,86139.0,83622.0,84840.0,1724820.0,2020-02-28,32744.2,33161.0,32506.1,32803.7,3383805.0,2020-02-28,75100.0,77900.0,75100.0,75800.0,449640.0,2020-02-28,35799.6,36110.9,35060.3,35410.5,1222887.0
1284,2020-03-02,19348.1,19422.7,18938.0,19012.6,6290812.0,2020-02-27,11913.8,12553.8,11913.8,12553.8,10785508.0,2020-03-02,62586.0,63124.0,62433.0,62817.0,853619.0,2020-02-07,80.59,80.85,79.5,80.01,117684048,2020-02-10,3318.3,3352.3,3317.8,3352.1,0.0,2020-02-10,9493.63,9628.66,9493.63,9628.39,546598656.0,2020-03-02,84840.0,85652.0,84271.0,84840.0,1091090.0,2020-03-02,32803.7,33458.6,32625.1,33161.0,2836067.0,2020-03-02,75600.0,79500.0,75400.0,79000.0,255710.0,2020-03-02,35721.8,35721.8,35021.4,35138.1,714739.0
1285,2020-03-03,19534.5,20093.7,19348.1,19720.9,12279820.0,2020-02-28,11323.1,12455.4,11323.1,12406.2,12105519.0,2020-03-03,64122.0,64122.0,63124.0,63124.0,1082393.0,2020-02-10,78.55,80.39,78.46,80.39,109348864,2020-02-11,3365.9,3375.6,3352.7,3357.8,0.0,2020-02-11,9680.89,9714.74,9617.21,9638.94,567798592.0,2020-03-03,85652.0,86220.0,84921.0,85489.0,889660.0,2020-03-03,33458.6,33934.9,33161.0,33280.0,1894562.0,2020-03-03,82900.0,82900.0,80000.0,80000.0,270460.0,2020-03-03,36422.2,37161.6,35566.2,36500.1,1278955.0
1286,2020-03-04,19609.1,19720.9,19385.4,19720.9,5921273.0,2020-03-02,12012.3,12553.8,12012.3,12406.2,7372408.0,2020-03-04,62970.0,62970.0,62202.0,62740.0,742032.0,2020-02-11,80.9,80.97,79.68,79.9,94323120,2020-02-12,3370.5,3381.5,3369.7,3379.4,0.0,2020-02-12,9688.6,9728.77,9666.68,9725.96,589706240.0,2020-03-04,85489.0,86057.0,84840.0,85083.0,735360.0,2020-03-04,33041.9,33041.9,32684.7,33041.9,2635676.0,2020-03-04,79500.0,79500.0,77800.0,78100.0,307460.0,2020-03-04,36577.9,36577.9,35721.8,35916.4,828007.0
1287,2020-03-05,19981.9,20019.1,19497.2,19497.2,7741115.0,2020-03-03,12603.1,12750.8,12455.4,12603.1,12927292.0,2020-03-05,63124.0,64199.0,63124.0,63815.0,1063814.0,2020-02-12,80.37,81.81,80.37,81.8,113730288,2020-02-13,3365.9,3385.1,3360.5,3373.9,0.0,2020-02-13,9657.04,9748.32,9650.02,9711.97,545841792.0,2020-03-05,85246.0,85976.0,84840.0,84840.0,525620.0,2020-03-05,33041.9,33280.0,32506.1,32506.1,2057468.0,2020-03-05,78100.0,80000.0,78100.0,78100.0,262610.0,2020-03-05,36227.7,36772.5,36188.8,36305.5,1097482.0
1288,2020-03-06,19236.3,19422.7,18975.3,19236.3,6909533.0,2020-03-04,12603.1,12701.5,12455.4,12701.5,10252900.0,2020-03-06,63738.0,65811.0,62970.0,64890.0,1128941.0,2020-02-13,81.05,81.56,80.84,81.22,94747568,2020-02-14,3378.1,3380.7,3366.2,3380.2,0.0,2020-02-14,9728.9,9746.36,9693.05,9731.18,536343200.0,2020-03-06,84840.0,85083.0,84109.0,84596.0,797900.0,2020-03-06,32267.9,32327.5,31851.2,32148.9,2071085.0,2020-03-06,78000.0,78100.0,77100.0,77500.0,208460.0,2020-03-06,35410.5,36694.6,35410.5,36461.1,699269.0
1289,2020-03-09,17968.8,18416.1,17894.2,17894.2,13905645.0,2020-03-05,12800.0,12996.9,12504.6,12603.1,12116447.0,2020-03-09,60666.0,62125.0,60359.0,60359.0,1543322.0,2020-02-14,81.19,81.5,80.71,81.24,80113792,2020-02-18,3369.0,3375.0,3355.6,3370.3,0.0,2020-02-18,9679.04,9747.68,9675.8,9732.74,555308672.0,2020-03-09,81186.0,83216.0,78751.0,78751.0,2828150.0,2020-03-09,30481.9,30958.2,29946.1,29946.1,7514674.0,2020-03-09,72100.0,72100.0,72100.0,72100.0,226330.0,2020-03-09,34009.7,34787.9,33931.8,33931.8,1187294.0
1290,2020-03-10,17894.2,18677.1,17260.5,18267.0,14289717.0,2020-03-06,12553.8,12553.8,12356.9,12455.4,8043616.0,2020-03-10,59898.0,61357.0,57902.0,61357.0,1828802.0,2020-02-18,78.84,79.94,78.65,79.75,152762176,2020-02-19,3380.4,3393.5,3378.8,3386.2,0.0,2020-02-19,9782.81,9838.37,9777.1,9817.18,580066432.0,2020-03-10,77939.0,82648.0,77939.0,82566.0,2113560.0,2020-03-10,30362.8,30958.2,29946.1,30779.6,3222153.0,2020-03-10,67100.0,70900.0,67100.0,68500.0,1377350.0,2020-03-10,33075.7,34243.1,32141.8,32997.9,1718295.0
1291,2020-03-11,18490.7,18639.8,17036.8,17297.7,10999837.0,2020-03-09,12160.0,12160.0,11323.1,11470.8,34076332.0,2020-03-11,61741.0,61741.0,57134.0,59130.0,2304699.0,2020-02-19,80.0,81.14,80.0,80.91,93983968,2020-02-20,3380.4,3389.2,3341.0,3373.2,0.0,2020-02-20,9799.2,9820.86,9636.94,9750.97,646920320.0,2020-03-11,82810.0,85246.0,80537.0,82485.0,2750890.0,2020-03-11,30958.2,31255.8,29469.8,30243.7,4369507.0,2020-03-11,70000.0,71100.0,63800.0,63800.0,1022830.0,2020-03-11,33854.0,33854.0,30702.1,30702.1,1914258.0
1292,2020-03-12,16403.0,16701.3,16104.8,16253.9,14602956.0,2020-03-10,11323.1,12209.2,11273.8,11913.8,15401605.0,2020-03-12,55291.0,56059.0,55060.0,55060.0,2019143.0,2020-02-20,80.66,81.16,79.55,80.08,100565952,2020-02-21,3360.5,3360.8,3328.4,3337.8,0.0,2020-02-21,9708.01,9715.95,9542.33,9576.59,699672960.0,2020-03-12,78913.0,82404.0,78751.0,81917.0,2917920.0,2020-03-12,28934.0,29350.7,28160.0,28636.3,6318916.0,2020-03-12,59400.0,60900.0,59400.0,59400.0,832050.0,2020-03-12,28600.8,29340.1,28561.9,28561.9,1925715.0
1293,2020-03-13,15284.6,16701.3,15135.5,16365.7,13604797.0,2020-03-11,11963.1,12012.3,11323.1,11520.0,15927685.0,2020-03-13,51221.0,56059.0,51221.0,54523.0,2373041.0,2020-02-21,79.66,80.11,77.62,78.26,129705664,2020-02-24,3257.6,3259.8,3214.7,3225.9,0.0,2020-02-24,9188.44,9322.88,9166.01,9221.28,795200896.0,2020-03-13,77289.0,81673.0,77289.0,80456.0,2590960.0,2020-03-13,26969.3,29767.5,26909.8,28666.1,4632680.0,2020-03-13,55300.0,58500.0,55300.0,57000.0,975880.0,2020-03-13,26577.3,28561.9,26577.3,27238.9,2930806.0
1294,2020-03-16,16365.7,16440.3,15284.6,15284.6,9688271.0,2020-03-12,11323.1,11323.1,10584.6,10880.0,22510560.0,2020-03-16,54523.0,54523.0,51067.0,51528.0,1304774.0,2020-02-24,74.31,76.05,72.31,74.55,222195312,2020-02-25,3238.9,3247.0,3118.8,3128.2,0.0,2020-02-25,9301.2,9315.26,8940.49,8965.61,871817920.0,2020-03-16,80456.0,80537.0,78345.0,78751.0,1304500.0,2020-03-16,28666.1,29588.9,28279.1,28338.6,3013652.0,2020-03-16,56800.0,60200.0,56000.0,59300.0,664400.0,2020-03-16,27238.9,27978.2,25332.1,25526.7,2756363.0
1295,2020-03-17,14911.8,15806.5,14464.5,15657.4,10255932.0,2020-03-13,10584.6,11076.9,10092.3,10830.8,18322054.0,2020-03-17,48840.0,51835.0,48840.0,51835.0,1741217.0,2020-02-25,75.24,75.63,71.53,72.02,230673456,2020-02-26,3139.9,3182.5,3109.0,3116.4,0.0,2020-02-26,9011.55,9148.32,8927.8,8980.77,870349184.0,2020-03-17,77939.0,78264.0,77127.0,77939.0,2145890.0,2020-03-17,27981.4,28874.4,27683.7,28874.4,3927273.0,2020-03-17,56200.0,59900.0,56200.0,59800.0,531530.0,2020-03-17,23814.5,26382.8,23814.5,26304.9,2231588.0
1296,2020-03-18,15881.1,16067.5,15620.2,15620.2,8292036.0,2020-03-16,10830.8,10978.5,10190.8,10289.2,9372883.0,2020-03-18,52219.0,54293.0,52219.0,53217.0,1403345.0,2020-02-26,71.63,74.47,71.62,73.16,198713728,2020-02-27,3062.5,3097.1,2977.4,2978.8,0.0,2020-02-27,8744.03,8904.11,8562.05,8566.48,1146902272.0,2020-03-18,78101.0,79400.0,77127.0,77127.0,1586580.0,2020-03-18,29172.1,29231.7,28785.1,28814.9,2607126.0,2020-03-18,60000.0,60000.0,57800.0,58000.0,1111270.0,2020-03-18,26460.6,27628.0,26421.7,26888.6,2193392.0
1297,2020-03-19,15284.6,15359.2,14800.0,14986.4,6097776.0,2020-03-17,10240.0,10535.4,9895.4,10387.7,13341425.0,2020-03-19,51682.0,52757.0,50683.0,50683.0,1519908.0,2020-02-27,70.28,71.5,68.24,68.38,320605536,2020-02-28,2916.9,2959.7,2855.8,2954.2,0.0,2020-02-28,8269.74,8591.82,8264.16,8567.37,1444401792.0,2020-03-19,75503.0,76315.0,72256.0,72256.0,3329470.0,2020-03-19,28338.6,28636.3,28338.6,28398.2,2057690.0,2020-03-19,56000.0,56500.0,54900.0,55300.0,897780.0,2020-03-19,26421.7,26616.2,25487.8,25993.6,1140068.0
1298,2020-03-20,15210.1,15284.6,14650.9,14762.7,8295069.0,2020-03-18,10486.2,10633.8,10289.2,10436.9,10043706.0,2020-03-20,50683.0,50914.0,47228.0,47228.0,3526048.0,2020-02-28,64.31,69.6,64.09,68.34,426884928,2020-03-02,2974.3,3091.0,2945.2,3090.2,0.0,2020-03-02,8667.14,8952.81,8543.35,8952.17,1099672192.0,2020-03-20,72256.0,74123.0,72256.0,73068.0,2779990.0,2020-03-20,28695.8,28725.6,28189.8,28398.2,2049390.0,2020-03-20,57000.0,58100.0,56000.0,57900.0,563530.0,2020-03-20,26149.3,26499.5,25604.5,25760.2,970089.0
1299,2020-03-23,14017.1,14166.2,13756.2,13756.2,8323477.0,2020-03-19,10338.5,10486.2,10190.8,10387.7,8295412.0,2020-03-23,44233.0,44924.0,43925.0,43925.0,2392590.0,2020-03-02,70.57,75.36,69.43,74.7,341397344,2020-03-03,3096.5,3136.7,2976.6,3003.4,0.0,2020-03-03,8965.1,9070.32,8602.89,8684.09,1099224960.0,2020-03-23,72337.0,72337.0,67953.0,67953.0,2625250.0,2020-03-23,27445.6,27921.9,26433.5,26433.5,4485961.0,2020-03-23,55200.0,56000.0,53900.0,53900.0,779860.0,2020-03-23,24125.8,24826.3,23970.2,23970.2,3431899.0
1300,2020-03-24,13756.2,13942.6,13159.7,13644.3,8210464.0,2020-03-20,11421.5,11421.5,10338.5,10535.4,6787550.0,2020-03-24,43925.0,44847.0,43465.0,44540.0,1911538.0,2020-03-03,75.92,76.0,71.45,72.33,319475392,2020-03-04,3045.8,3131.0,3034.4,3130.1,0.0,2020-03-04,8834.1,9019.96,8757.66,9018.09,878056960.0,2020-03-24,67953.0,71688.0,67953.0,69901.0,2087440.0,2020-03-24,26790.7,26790.7,25897.7,26493.0,3477914.0,2020-03-24,56000.0,56400.0,54500.0,56200.0,769350.0,2020-03-24,24125.8,24865.2,23892.4,24592.8,1543223.0
1301,2020-03-25,14166.2,14576.3,14017.1,14576.3,9087840.0,2020-03-23,10436.9,10535.4,9501.5,9501.5,20361604.0,2020-03-25,46076.0,47612.0,45845.0,47612.0,2342392.0,2020-03-04,74.11,75.85,73.28,75.69,219178272,2020-03-05,3075.7,3083.0,2999.8,3023.9,0.0,2020-03-05,8790.09,8921.08,8677.39,8738.59,901109760.0,2020-03-25,73555.0,74773.0,73149.0,74691.0,3591630.0,2020-03-25,27386.1,27624.2,26880.0,27386.1,3383154.0,2020-03-25,59300.0,60100.0,58200.0,60100.0,1074610.0,2020-03-25,25993.6,26032.6,25526.7,25838.0,2027388.0
1302,2020-03-26,14203.5,14613.6,14017.1,14017.1,6610646.0,2020-03-24,9403.1,9796.9,9403.1,9649.2,8766434.0,2020-03-26,47612.0,49685.0,47228.0,48533.0,1894337.0,2020-03-05,73.88,74.89,72.85,73.23,187572880,2020-03-06,2954.2,2985.9,2901.5,2972.4,0.0,2020-03-06,8469.01,8612.36,8375.13,8575.62,1046721984.0,2020-03-26,74935.0,77127.0,72093.0,76315.0,3067740.0,2020-03-26,27088.4,27296.8,26314.4,26314.4,3742641.0,2020-03-26,60000.0,60400.0,58500.0,58700.0,564130.0,2020-03-26,25682.3,26616.2,25020.8,25915.8,1444569.0
1303,2020-03-27,14203.5,14240.8,13942.6,14166.2,8081704.0,2020-03-25,9846.2,10240.0,9846.2,10092.3,8359284.0,2020-03-27,48610.0,50606.0,47995.0,49224.0,2002835.0,2020-03-06,70.5,72.7,70.31,72.26,226176992,2020-03-09,2863.9,2863.9,2734.4,2746.6,0.0,2020-03-09,7957.93,8243.31,7943.16,7950.68,1201401984.0,2020-03-27,75503.0,77371.0,74691.0,76396.0,3307140.0,2020-03-27,26433.5,26433.5,25540.5,25659.6,4179765.0,2020-03-27,58700.0,59100.0,57100.0,58200.0,484150.0,2020-03-27,25760.2,26266.0,25215.4,25682.3,1418950.0
1304,2020-03-30,13308.8,13420.7,13197.0,13197.0,9462296.0,2020-03-26,10141.5,10141.5,9698.5,9698.5,7376541.0,2020-03-30,46152.0,47151.0,45922.0,46844.0,2089233.0,2020-03-09,65.94,69.52,65.75,66.54,286744832,2020-03-10,2813.5,2882.6,2734.0,2882.2,0.0,2020-03-10,8219.76,8347.4,7930.43,8344.25,1123307648.0,2020-03-30,73068.0,75097.0,72256.0,74042.0,1871880.0,2020-03-30,24111.6,24468.9,23873.5,24052.1,3424257.0,2020-03-30,54900.0,55400.0,54500.0,54600.0,556090.0,2020-03-30,24125.8,24826.3,23892.4,24048.0,1722333.0
1305,2020-03-31,13420.7,13793.5,12376.8,12824.2,7876561.0,2020-03-27,9698.5,9895.4,9600.0,9698.5,8085655.0,2020-03-31,47228.0,49224.0,46076.0,47612.0,1221770.0,2020-03-10,69.28,71.61,67.34,71.33,285290080,2020-03-11,2825.6,2825.6,2707.2,2741.4,0.0,2020-03-11,8136.25,8181.36,7850.94,7952.05,1064170624.0,2020-03-31,75097.0,75828.0,73068.0,73880.0,1551950.0,2020-03-31,24707.0,25242.8,23873.5,24468.9,2639263.0,2020-03-31,57700.0,57700.0,54000.0,54800.0,414540.0,2020-03-31,24904.1,25020.8,22958.5,24009.1,1281307.0
1306,2020-04-01,12675.1,13681.6,12675.1,13644.3,7117606.0,2020-03-30,9600.0,9600.0,8812.3,8960.0,12035352.0,2020-04-01,47228.0,50606.0,47228.0,49915.0,1568613.0,2020-03-11,69.35,70.31,67.97,68.86,256379872,2020-03-12,2630.9,2660.9,2478.9,2480.6,0.0,2020-03-12,7398.58,7712.33,7194.67,7201.8,1335088512.0,2020-04-01,73880.0,76315.0,73880.0,76315.0,1386880.0,2020-04-01,24290.3,25719.1,24290.3,25183.3,2305961.0,2020-04-01,54700.0,57600.0,54700.0,56100.0,577930.0,2020-04-01,24048.0,25682.3,23970.2,24981.9,1497871.0
1307,2020-04-03,13868.0,14166.2,13793.5,14017.1,5970229.0,2020-03-31,8960.0,9255.4,8566.2,8763.1,9205933.0,2020-04-03,49915.0,50914.0,49147.0,50299.0,2203257.0,2020-03-12,63.98,67.5,62.0,62.06,418474080,2020-03-13,2570.0,2711.3,2492.4,2711.0,0.0,2020-03-13,7610.39,7875.93,7219.09,7874.88,1251666048.0,2020-04-03,76721.0,77533.0,76315.0,77127.0,2321320.0,2020-04-03,25600.0,26582.3,25421.4,26552.6,3288267.0,2020-04-03,60000.0,60000.0,57500.0,59200.0,1147360.0,2020-04-03,25371.0,26694.1,25371.0,26694.1,1945688.0
1308,2020-04-06,14389.9,14986.4,14166.2,14986.4,13625887.0,2020-04-01,7926.2,9353.8,7926.2,9156.9,5608621.0,2020-04-06,51835.0,52449.0,50683.0,52219.0,2693892.0,2020-03-13,66.22,69.98,63.24,69.49,370732128,2020-03-16,2508.6,2563.0,2380.9,2386.1,0.0,2020-03-16,7392.73,7422.2,6882.86,6904.59,1268183296.0,2020-04-06,78345.0,78426.0,77127.0,78101.0,2208660.0,2020-04-06,27386.1,28279.1,27088.4,28279.1,4315041.0,2020-04-06,62000.0,63000.0,61000.0,63000.0,1513290.0,2020-04-06,27783.6,28561.9,27316.7,28561.9,2366539.0
1309,2020-04-07,15061.0,15098.2,14613.6,14800.0,9365404.0,2020-04-03,8910.8,9550.8,8910.8,9403.1,7260382.0,2020-04-07,52219.0,52987.0,51298.0,52373.0,2263076.0,2020-03-16,60.49,64.77,60.0,60.55,322423456,2020-03-17,2425.7,2553.9,2367.0,2529.2,0.0,2020-03-17,6904.59,7406.23,6828.91,7334.78,1293373568.0,2020-04-07,78345.0,80374.0,77776.0,79969.0,2727710.0,2020-04-07,28279.1,28398.2,27683.7,28160.0,3910070.0,2020-04-07,63900.0,63900.0,61800.0,62900.0,945030.0,2020-04-07,29184.5,29340.1,28017.1,28795.4,2255120.0
1310,2020-04-08,14389.9,14911.8,14240.8,14688.2,5985291.0,2020-04-06,9550.8,10240.0,9403.1,10141.5,11694429.0,2020-04-08,51451.0,52373.0,51298.0,51835.0,2269213.0,2020-03-17,61.88,64.4,59.6,63.22,324055872,2020-03-18,2436.5,2453.6,2280.5,2398.1,0.0,2020-03-18,6902.32,7182.83,6686.36,6989.84,1263466624.0,2020-04-08,79563.0,80374.0,78345.0,80374.0,1085900.0,2020-04-08,27445.6,28011.2,27237.2,27892.1,2502178.0,2020-04-08,61300.0,62800.0,60800.0,62700.0,869540.0,2020-04-08,27861.5,29573.6,27316.7,29534.7,1831413.0
1311,2020-04-09,14911.8,15172.8,14762.7,14762.7,9377265.0,2020-04-07,10338.5,10338.5,9846.2,9993.8,9074852.0,2020-04-09,52219.0,55291.0,52219.0,54523.0,2290637.0,2020-03-18,59.94,62.5,59.28,61.67,300233632,2020-03-19,2393.5,2467.0,2319.8,2409.4,0.0,2020-03-19,6996.45,7341.38,6858.38,7150.58,1188511232.0,2020-04-09,81105.0,81917.0,80537.0,81267.0,1464660.0,2020-04-09,27981.4,28338.6,27683.7,27892.1,3399944.0,2020-04-09,63400.0,67000.0,63100.0,67000.0,1506780.0,2020-04-09,29534.7,30040.6,29301.2,29340.1,1696638.0
1312,2020-04-10,14762.7,14986.4,14389.9,14501.8,7358230.0,2020-04-08,10978.5,10978.5,9698.5,9944.6,4735931.0,2020-04-10,54523.0,55214.0,53448.0,54216.0,2040809.0,2020-03-19,61.85,63.21,60.65,61.2,271857024,2020-03-20,2431.9,2453.0,2295.6,2304.9,0.0,2020-03-20,7248.07,7354.44,6854.67,6879.52,1641981184.0,2020-04-10,81186.0,81186.0,79644.0,80862.0,1333760.0,2020-04-10,27743.3,27981.4,27326.5,27624.2,2986769.0,2020-04-10,66000.0,67500.0,65000.0,67100.0,944260.0,2020-04-10,29028.8,29418.0,28561.9,28717.5,1507454.0
1313,2020-04-13,14464.5,14911.8,14352.6,14613.6,5399367.0,2020-04-09,10929.2,10929.2,9846.2,9846.2,8265085.0,2020-04-13,54216.0,55137.0,53755.0,54369.0,1335755.0,2020-03-20,61.8,62.96,57.0,57.31,401693376,2020-03-23,2290.7,2300.7,2191.9,2237.4,0.0,2020-03-23,6847.28,6984.94,6631.42,6860.67,1083631616.0,2020-04-13,80862.0,81024.0,79806.0,80456.0,1353200.0,2020-04-13,27624.2,27981.4,27445.6,27683.7,1992258.0,2020-04-13,68200.0,69500.0,67500.0,68000.0,1048800.0,2020-04-13,28561.9,29340.1,28484.1,28912.1,1329326.0
1314,2020-04-14,14576.3,14725.4,14017.1,14315.4,9538125.0,2020-04-10,9353.8,9944.6,9353.8,9747.7,5113624.0,2020-04-14,54139.0,54369.0,52066.0,53678.0,2481272.0,2020-03-23,57.02,57.12,53.15,56.09,336752832,2020-03-24,2344.4,2449.7,2344.4,2447.3,0.0,2020-03-24,7196.15,7418.37,7169.86,7417.86,1147585792.0,2020-04-14,80780.0,80943.0,80131.0,80374.0,1271470.0,2020-04-14,28338.6,29469.8,27981.4,29469.8,6462349.0,2020-04-14,67000.0,67300.0,65400.0,67000.0,1273310.0,2020-04-14,28834.3,29223.4,27861.5,28406.2,1534847.0
1315,2020-04-15,14315.4,14874.6,14315.4,14800.0,8722573.0,2020-04-13,8812.3,10043.1,8812.3,9846.2,3913797.0,2020-04-15,53525.0,54753.0,53525.0,54446.0,1298636.0,2020-03-24,59.09,61.92,58.58,61.72,287531104,2020-03-25,2457.8,2571.4,2407.5,2475.6,0.0,2020-03-25,7421.36,7671.21,7276.4,7384.3,1193550720.0,2020-04-15,80943.0,80943.0,80537.0,80537.0,1063360.0,2020-04-15,30065.1,30243.7,29678.2,29827.0,3499656.0,2020-04-15,65800.0,67300.0,65500.0,66600.0,645240.0,2020-04-15,28561.9,29340.1,28561.9,29028.8,1392362.0
1316,2020-04-16,14613.6,14837.3,14464.5,14762.7,4788894.0,2020-04-14,9846.2,9944.6,9698.5,9846.2,6433562.0,2020-04-16,53755.0,54676.0,53601.0,54676.0,1348796.0,2020-03-25,62.69,64.56,61.08,61.38,303602048,2020-03-26,2501.3,2637.0,2500.7,2630.1,0.0,2020-03-26,7462.21,7809.82,7462.21,7797.54,1006394496.0,2020-04-16,80618.0,80780.0,80293.0,80618.0,1386790.0,2020-04-16,29588.9,30243.7,29350.7,29946.1,2393960.0,2020-04-16,66600.0,68000.0,65800.0,67400.0,717400.0,2020-04-16,28951.0,29028.8,28600.8,29028.8,1522157.0
1317,2020-04-17,15284.6,15284.6,14911.8,14986.4,11072516.0,2020-04-15,9846.2,10190.8,9846.2,9944.6,7487671.0,2020-04-17,54907.0,55137.0,54446.0,54830.0,1879727.0,2020-03-26,61.63,64.67,61.59,64.61,252560672,2020-03-27,2555.9,2615.9,2520.0,2541.5,0.0,2020-03-27,7554.25,7716.24,7491.14,7502.38,1002882240.0,2020-04-17,81186.0,81267.0,80374.0,80618.0,2120770.0,2020-04-17,30481.9,30541.4,29886.5,30481.9,4176401.0,2020-04-17,67500.0,69000.0,67500.0,67700.0,811680.0,2020-04-17,29456.9,29729.3,28951.0,29106.7,1448506.0
1318,2020-04-20,15135.5,15247.4,14800.0,14800.0,8120696.0,2020-04-16,9944.6,10043.1,9895.4,10043.1,3849650.0,2020-04-20,55060.0,55598.0,54369.0,55214.0,1309214.0,2020-03-27,63.19,63.97,61.76,61.94,204216608,2020-03-30,2559.0,2631.8,2545.3,2626.7,0.0,2020-03-30,7583.46,7784.35,7539.97,7774.15,926446656.0,2020-04-20,81186.0,82161.0,81186.0,81186.0,1766020.0,2020-04-20,30898.6,30958.2,30184.2,30541.4,3554534.0,2020-04-20,68000.0,69000.0,67100.0,68800.0,1227520.0,2020-04-20,29495.8,29573.6,28756.4,28873.2,1725351.0
1319,2020-04-21,14650.9,14725.4,13979.8,14017.1,12003327.0,2020-04-17,10092.3,10387.7,10092.3,10338.5,9768971.0,2020-04-21,54523.0,54907.0,52066.0,54907.0,2755025.0,2020-03-30,62.69,63.88,62.35,63.7,167976448,2020-03-31,2614.7,2641.4,2571.2,2584.6,0.0,2020-03-31,7740.06,7880.31,7642.86,7700.1,1095330688.0,2020-04-21,81186.0,81186.0,77776.0,78588.0,2555230.0,2020-04-21,30065.1,30303.3,29112.6,29350.7,5930704.0,2020-04-21,66000.0,67200.0,64500.0,64500.0,1557070.0,2020-04-21,28017.1,28639.7,27005.4,27005.4,2815966.0
